Row ID,Postal Code,Quantity,Discount,Profit,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Sales,Sales_Range
2701.0,32216.0,2.0,0.2,-0.051106880721660544,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8508951529543756,Below Average
2703.0,32216.0,3.0,0.2,0.21007890931956164,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1744770595258877,Average
2709.0,90049.0,7.0,0.0,2.663361565290307,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6994544222345066,Above Average
2712.0,44107.0,4.0,0.2,-0.011412655171671865,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5739056281536323,Below Average
2720.0,77095.0,3.0,0.6,-0.8276317835394602,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.015539618961619,Below Average
2732.0,98105.0,1.0,0.0,0.4362784114806864,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07025333954219161,Average
2738.0,19711.0,3.0,0.0,1.7415022280025245,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9479946165072833,Above Average
2743.0,92037.0,2.0,0.0,0.14239767203606374,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7567203242008976,Below Average
2750.0,98115.0,3.0,0.2,2.3418130045227454,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5846428349375778,High
2752.0,90008.0,2.0,0.2,0.4736443734511051,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.691423163241413,Above Average
2759.0,31907.0,4.0,0.0,0.8033686154677898,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.19202196949959402,Average
2773.0,33311.0,3.0,0.2,-0.13542389530050136,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1599503151378696,Below Average
2778.0,93309.0,2.0,0.15,-0.807886606549651,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5675358759186695,Above Average
2779.0,33068.0,8.0,0.2,-0.11802562577267701,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0235741084218568,Below Average
2786.0,90036.0,4.0,0.2,-0.339055886254342,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.611405531858623,High
2788.0,78415.0,5.0,0.6,-1.175956330832153,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.39953400587030863,Average
2790.0,78415.0,5.0,0.6,-1.1483909047764593,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.6715809427807529,Below Average
2797.0,90278.0,3.0,0.15,-0.95370153223835,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9736235868035785,Above Average
2803.0,88001.0,3.0,0.0,0.2857518602557414,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.647275686651919,Below Average
2806.0,79907.0,2.0,0.3,-0.40947771620555623,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5489833009647427,Below Average
2809.0,98115.0,5.0,0.0,1.7192253284950973,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7708103103226678,High
2810.0,98115.0,2.0,0.2,0.6765814003357586,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5432599014484631,High
2812.0,53209.0,6.0,0.0,2.4492586791866042,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5228200220638246,Above Average
2813.0,53209.0,3.0,0.0,0.9818955300848159,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6467455536239384,Above Average
2817.0,2038.0,1.0,0.0,0.20611967914589088,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.3699765779789925,Average
2818.0,2038.0,2.0,0.0,0.6502443267170288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.18774034735428038,Average
2821.0,92024.0,3.0,0.2,-0.07296929098410894,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9443560452047015,Above Average
2845.0,60098.0,8.0,0.3,-0.7500894342045213,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.9575286454675884,High
2848.0,30076.0,6.0,0.0,0.2269516156923558,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.42622961961853095,Average
2853.0,11572.0,1.0,0.0,-0.09378115230440921,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.308603147268121,Below Average
2854.0,11572.0,4.0,0.0,-0.09313402436125609,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1212468581004096,Below Average
2858.0,28314.0,2.0,0.2,0.4736443734511051,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.691423163241413,Above Average
2870.0,33710.0,2.0,0.2,-0.30155842419590795,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2288921649950681,Below Average
2872.0,85705.0,3.0,0.2,-1.5270030323059676,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9908552817138866,Above Average
2876.0,92037.0,2.0,0.2,-0.5365469462601299,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36217887764152845,Average
2877.0,92037.0,7.0,0.2,2.446428654976911,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.147843381848677,High
2884.0,94110.0,4.0,0.0,-0.26053324091176444,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.7350074764487093,Low
2886.0,85281.0,5.0,0.2,-1.503004055241668,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9719034641928651,Above Average
2891.0,70601.0,2.0,0.0,0.1264748995627516,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4845074910270818,Average
2899.0,77036.0,2.0,0.3,-0.5391214706248266,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2351416422282162,Above Average
2905.0,60035.0,3.0,0.3,-0.6026789813428411,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5040799459424044,High
2920.0,19140.0,2.0,0.2,-0.199139021137943,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.333473716008871,Below Average
2921.0,19140.0,7.0,0.2,0.10250276890757526,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.2589154042261395,Average
2926.0,13601.0,1.0,0.0,-0.1634317477945533,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25610609474078205,Average
2927.0,31907.0,3.0,0.0,-0.05700666321965976,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1686235756582757,Below Average
2930.0,48601.0,4.0,0.0,-0.0430867965516024,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1388235438573673,Below Average
2933.0,94109.0,1.0,0.2,0.049315958244901745,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3129971711014739,Average
2941.0,53209.0,1.0,0.0,0.18336701482087384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.061961063197402785,Average
2943.0,53209.0,3.0,0.0,1.135957834245712,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.139395170895919,Above Average
2945.0,90049.0,1.0,0.0,-0.08604301168825064,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1732641894464566,Below Average
2946.0,94122.0,7.0,0.0,0.2526258355837294,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7013361144570686,Below Average
2947.0,92024.0,3.0,0.0,0.05532644841520191,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.9564575656248187,Below Average
2952.0,85301.0,2.0,0.2,0.017020668266493195,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11640150608591152,Average
2953.0,85301.0,2.0,0.2,-0.5338157337593431,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11413305839403777,Average
2957.0,13601.0,3.0,0.1,0.8181834353482871,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5504966141731693,Above Average
2963.0,92054.0,2.0,0.2,-0.01145595327800426,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.1469265519931706,Average
2964.0,92054.0,2.0,0.2,-0.1231234331611204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.010175522246639937,Average
2966.0,92054.0,2.0,0.0,-0.06884475059473114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.1646687128460038,Below Average
2967.0,60076.0,6.0,0.6,-1.0080255407874075,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8045214711946107,Below Average
2972.0,28314.0,2.0,0.2,-0.11281145760932454,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9074505118020428,Below Average
2975.0,75002.0,2.0,0.3,-1.394501889493179,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7619955688219167,Above Average
2977.0,19143.0,7.0,0.3,-0.4320249292055311,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5364770687614654,Above Average
2981.0,19134.0,2.0,0.2,-0.18561817380243575,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6151975924108535,Below Average
2982.0,98115.0,4.0,0.2,0.15776143934487868,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17967793444811053,Average
2986.0,31907.0,4.0,0.0,-0.11716388229278656,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9894176206768046,Below Average
2998.0,19120.0,1.0,0.2,-0.3163700135129762,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0016482564957148,Low
3009.0,42071.0,3.0,0.0,2.401799804917859,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.551279163236316,Above Average
3018.0,78577.0,3.0,0.6,-0.6859248641767024,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0533975829313116,Below Average
3022.0,84084.0,3.0,0.0,0.45458973346677545,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3002384385437538,Average
3024.0,78521.0,2.0,0.32,-0.8300890942678868,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.029219214632518,Above Average
3027.0,19140.0,3.0,0.2,-0.339055886254342,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7990129922558827,Above Average
3029.0,23320.0,5.0,0.0,2.623748430251628,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4389697142741125,High
3031.0,48146.0,4.0,0.0,0.7870085913910361,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5624548362659632,Above Average
3033.0,97030.0,4.0,0.2,-0.7540462907633018,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5660754203182222,Above Average
3039.0,71203.0,2.0,0.0,0.04679928604161305,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8868613117257407,Below Average
3040.0,91104.0,3.0,0.2,-0.5591029556610924,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.45435291264370614,Above Average
3041.0,37421.0,5.0,0.2,-0.22080393169143073,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2421989934787803,Below Average
3049.0,31907.0,2.0,0.0,2.2235131295357053,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.2429584622089072,Above Average
3051.0,83642.0,2.0,0.0,-0.23529471947213648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6373154552193572,Below Average
3059.0,94110.0,2.0,0.0,0.032383170147750495,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8554563201308198,Below Average
3060.0,94110.0,2.0,0.2,-0.4545078132378775,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0050269343575586,Below Average
3072.0,19711.0,3.0,0.0,0.19682970027491406,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1880682239747336,Average
3075.0,90032.0,2.0,0.15,0.3250444984758258,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16319356861121978,Average
3077.0,75217.0,5.0,0.6,-0.8223741885525258,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2414695954500268,Below Average
3087.0,77070.0,2.0,0.6,-0.4318741768400136,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0016482564957148,Low
3089.0,42420.0,5.0,0.0,0.586594773063857,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3668084559470555,Average
3099.0,76106.0,4.0,0.32,-1.750397222691488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6715768302747881,Above Average
3101.0,10024.0,3.0,0.2,-0.014638164021031134,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7559509726424662,Above Average
3103.0,2908.0,1.0,0.0,1.5134995538599632,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6744193006645123,Above Average
3116.0,98105.0,6.0,0.2,-1.6790224028594414,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4913533016224612,High
3121.0,33801.0,3.0,0.2,-0.07903588116285844,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5317282481355746,Below Average
3129.0,90049.0,2.0,0.0,0.18748376277119877,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5963992129706982,Below Average
3130.0,90049.0,2.0,0.2,0.3127662187494601,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7530732206394315,Above Average
3133.0,11572.0,2.0,0.0,-0.11233736908961667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.3799165484067866,Below Average
3140.0,75081.0,3.0,0.6,-0.9389806103358829,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.046618983047206,Below Average
3145.0,78745.0,7.0,0.3,-1.1772892811912186,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0842665641629776,Above Average
3154.0,43055.0,7.0,0.2,2.186264951383174,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8284946977453358,Above Average
3168.0,48911.0,5.0,0.0,0.826219304956734,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2967545025282244,Average
3169.0,32303.0,8.0,0.2,-1.162258549191866,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1921470707293844,Above Average
3173.0,60623.0,5.0,0.3,-0.339055886254342,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.483459014717072,High
3179.0,10011.0,3.0,0.0,-0.1231736860113828,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.10225320760768,Below Average
3180.0,10011.0,2.0,0.0,0.31543134964122754,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.39550005577675834,Average
3201.0,44312.0,3.0,0.2,-0.20700754491049514,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3382169139283839,Average
3205.0,92037.0,2.0,0.0,0.06044100061288878,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6729818533466584,Below Average
3207.0,92037.0,5.0,0.0,0.19562411953637612,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.467365178393056,Average
3231.0,10009.0,5.0,0.0,1.0799895963393982,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1235391735631956,Average
3236.0,6824.0,1.0,0.3,-0.8677944733977853,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5051574822528363,Above Average
3241.0,77095.0,3.0,0.6,-0.43660111297238985,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.7271031217476605,Low
3245.0,75051.0,3.0,0.3,-0.9527176114544945,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9987273024521854,Above Average
3249.0,98103.0,2.0,0.2,0.017020668266493195,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11640150608591152,Average
3252.0,19120.0,3.0,0.2,-0.15169704947844082,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.37521737410284145,Average
3258.0,37064.0,3.0,0.4,-1.32642995445295,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.16213499336116327,Average
3273.0,90049.0,5.0,0.2,0.48866890249736006,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.604235366958955,Above Average
3284.0,10035.0,3.0,0.0,-0.15512596751294672,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2982893688908106,Below Average
3294.0,92024.0,2.0,0.0,-0.29994984328088203,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.060249701407465,Low
3303.0,19140.0,3.0,0.2,-0.15169704947844082,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.37521737410284145,Average
3312.0,39503.0,7.0,0.0,1.0421719214476017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.10189809805577911,Average
3313.0,92037.0,5.0,0.2,1.3093873488490673,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6153436608541887,High
3315.0,11572.0,2.0,0.1,1.420771861117168,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8584411898558291,Above Average
3321.0,38401.0,3.0,0.2,2.393044550441404,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7086518633569268,High
3324.0,10009.0,3.0,0.0,1.4918752069590284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21654552511846661,Average
3334.0,60653.0,1.0,0.6,-0.38484635104672266,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.268413308707699,Low
3337.0,94601.0,4.0,0.0,0.0324988177667595,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2235163282337286,Average
3338.0,94601.0,3.0,0.2,0.6896948259412282,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5557735569227134,High
3343.0,2169.0,1.0,0.3,0.41661218836351105,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7642121654938518,Above Average
3352.0,92037.0,3.0,0.15,0.40022041297573147,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2973705175999783,High
3355.0,6010.0,1.0,0.3,-0.4777744358261719,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.25771337407848754,Average
3362.0,10024.0,3.0,0.0,0.09043612102410468,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7578871481864468,Below Average
3365.0,77036.0,3.0,0.6,-0.4705680587574208,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.5669182438738705,Low
3366.0,92691.0,2.0,0.15,-0.21810876161226472,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9192998282814928,Above Average
3369.0,89115.0,2.0,0.0,1.1573746565019674,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2966327551109537,Average
3374.0,11550.0,3.0,0.0,0.06802396004588586,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9035136201236338,Below Average
3375.0,11550.0,5.0,0.1,-0.05033597823598215,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1277576351325707,Above Average
3377.0,11550.0,2.0,0.1,2.1614692014948806,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1209462663905436,Above Average
3381.0,19120.0,9.0,0.2,-0.0821440595138138,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0135979184103292,Below Average
3384.0,10035.0,7.0,0.1,0.7426035885433204,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.177308724906773,Above Average
3390.0,28205.0,3.0,0.4,-1.5517709479551784,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.36868451435058924,Average
3403.0,60477.0,7.0,0.6,-0.6434503771280062,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.062530370850336,Below Average
3404.0,77095.0,4.0,0.6,-2.0882698067210366,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.31461326919403226,Average
3406.0,43229.0,2.0,0.3,-0.7494299088627476,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.889822747899802,Above Average
3407.0,43229.0,2.0,0.3,-0.7494299088627476,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.889822747899802,Above Average
3409.0,43229.0,4.0,0.2,-0.06043488743395468,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0611534619888,Below Average
3420.0,10024.0,2.0,0.1,1.8672317745565787,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8584411898558291,Above Average
3432.0,90301.0,2.0,0.0,0.2163999306856384,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21705423619948785,Average
3437.0,60610.0,3.0,0.6,-0.7727202387313051,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.007160750554918,Below Average
3438.0,75217.0,2.0,0.6,-0.6294468258593439,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2617212027832898,Below Average
3439.0,75217.0,2.0,0.3,-2.608061263596098,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7871874442612948,Above Average
3458.0,19143.0,3.0,0.2,-0.2596813128068067,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0561259592525203,Below Average
3467.0,2151.0,2.0,0.0,2.7154615129985746,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.121452304199767,Above Average
3469.0,39212.0,6.0,0.0,1.804134056261325,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24511264064167662,Average
3471.0,94122.0,2.0,0.0,-0.18480304490336952,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2414695954500268,Below Average
3474.0,48127.0,1.0,0.0,1.3743260996082578,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5013009149513327,Above Average
3482.0,36608.0,2.0,0.0,-0.2409741765662408,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6018232302932782,Low
3484.0,22153.0,4.0,0.0,0.10950137591560255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8877772427322244,Below Average
3489.0,60188.0,2.0,0.3,-0.5391214706248266,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2351416422282162,Above Average
3497.0,90036.0,2.0,0.2,0.12051655914633481,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4545315504417682,High
3508.0,75023.0,4.0,0.32,-1.011475132425026,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5568631159974716,Above Average
3542.0,43229.0,3.0,0.2,-0.28256455666629593,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.8654365925802783,Low
3543.0,43229.0,2.0,0.3,-0.5819757051745309,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0074337516746770275,Average
3549.0,40475.0,1.0,0.0,-0.011910578993334087,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.784397586489181,Below Average
3552.0,60653.0,6.0,0.3,-1.5539191525903013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.9558425013719285,High
3568.0,75220.0,4.0,0.6,-0.7476666186166847,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.3074853892774883,Below Average
3585.0,49201.0,2.0,0.0,0.8435852344520473,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5519083508395152,Above Average
